time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2025-05-24T06:12:24.373Z,0.272,-0.0843,-0.902,-1.3599,-0.4985,-1.5565,0.0131,0.3668,-0.0651
2025-05-24T06:12:24.382Z,0.3091,-0.1355,-0.7597,-1.4326,-0.2968,-2.1564,-0.2013,0.1516,0.063
2025-05-24T06:12:24.392Z,0.2898,-0.1472,-0.7217,-1.2168,-0.1567,-2.486,-0.3815,0.0613,0.0928
2025-05-24T06:12:24.402Z,0.2671,-0.1426,-0.7229,-1.0181,-0.1725,-2.444,-0.5685,0.0253,0.1017
2025-05-24T06:12:24.412Z,0.2654,-0.1285,-0.7471,-1.0172,-0.2381,-2.1847,-0.7319,-0.0335,0.1163
2025-05-24T06:12:24.422Z,0.2562,-0.1203,-0.8055,-0.9377,-0.2269,-1.599,-0.8328,-0.118,0.1347
2025-05-24T06:12:24.432Z,0.2586,-0.1078,-0.8776,-1.003,-0.3048,-0.8883,-0.8568,-0.196,0.1621
2025-05-24T06:12:24.442Z,0.2803,-0.0639,-0.9464,-1.2532,-0.7053,-0.2848,-0.8305,-0.1824,0.2502
2025-05-24T06:12:24.452Z,0.2878,-0.0175,-0.9644,-1.289,-1.0256,-0.149,-0.7938,-0.0973,0.3646
2025-05-24T06:12:24.462Z,0.2568,-0.0348,-0.9833,-0.9522,-0.6972,0.0661,-0.7249,-0.0242,0.4222
2025-05-24T06:12:24.472Z,0.2103,-0.1063,-1.0193,-0.4942,0.02,0.3591,-0.5996,-0.0067,0.3848
2025-05-24T06:12:24.482Z,0.1336,-0.1338,-0.9871,0.3001,0.3142,-0.0007,-0.4419,-0.1765,0.2333
2025-05-24T06:12:24.492Z,-0.021,-0.2159,-1.0499,1.9513,1.2851,0.9188,-0.1914,-0.2158,-0.0631
2025-05-24T06:12:24.502Z,-0.2179,-0.3777,-1.2969,3.6331,2.773,3.2847,0.1654,-0.0005,-0.4934
2025-05-24T06:12:24.513Z,-0.1019,-0.368,-1.3223,2.2086,2.4016,3.1495,0.4271,-0.0356,-0.7241
2025-05-24T06:12:24.522Z,0.1159,-0.241,-1.1052,0.1612,1.0574,0.8841,0.44,0.1743,-0.6197
2025-05-24T06:12:24.531Z,0.2344,-0.0768,-0.8616,-0.8229,-0.5016,-1.3835,0.2127,0.4617,-0.3986
2025-05-24T06:12:24.542Z,0.2805,-0.0272,-0.8081,-1.2747,-0.8712,-1.4642,0.0427,0.2411,-0.2072
2025-05-24T06:12:24.552Z,0.2851,-0.0282,-0.9469,-1.0971,-0.8004,-0.4612,0.1013,0.0486,-0.1236
2025-05-24T06:12:24.563Z,0.2931,-0.0441,-0.7573,-1.5005,-0.7459,-2.3717,0.0265,0.0063,-0.0612
2025-05-24T06:12:24.572Z,0.3856,0.0219,-0.6809,-2.143,-1.4127,-2.9432,-0.0953,-0.2515,0.0159
2025-05-24T06:12:24.581Z,0.2376,0.0493,-0.6895,-0.6421,-1.5582,-2.8443,-0.221,-0.3587,-0.0993
2025-05-24T06:12:24.592Z,0.1776,0.0179,-0.7344,-0.3549,-1.1802,-2.3242,-0.2624,-0.5478,-0.3224
2025-05-24T06:12:24.602Z,0.282,-0.0224,-0.8286,-1.5619,-0.7676,-1.4612,-0.1817,-0.708,-0.5084
2025-05-24T06:12:24.613Z,0.4071,-0.1049,-0.8648,-2.7456,0.1712,-1.1081,0.0057,-0.5081,-0.5523
2025-05-24T06:12:24.622Z,0.4772,-0.2659,-0.9237,-3.3222,1.6721,-0.5694,0.3835,0.1529,-0.4818
2025-05-24T06:12:24.631Z,0.5133,-0.3507,-0.8631,-3.6308,2.3395,-1.3077,0.7798,0.6643,-0.3198
2025-05-24T06:12:24.642Z,0.5595,-0.3923,-0.756,-4.0215,2.6091,-2.288,1.1038,0.6479,-0.078
2025-05-24T06:12:24.652Z,0.5813,-0.4063,-0.712,-4.0832,2.551,-2.5233,1.2832,0.5599,0.229
2025-05-24T06:12:24.663Z,0.5853,-0.329,-0.8073,-4.1856,1.5738,-1.6011,1.0626,1.4196,0.7328
2025-05-24T06:12:24.672Z,0.8042,-0.2153,-0.7073,-6.1152,0.4542,-2.7738,0.4935,2.1333,1.376
2025-05-24T06:12:24.681Z,0.7663,-0.1652,-0.5187,-5.1333,0.0028,-4.5717,-0.2913,3.1631,1.899
2025-05-24T06:12:24.692Z,0.6351,-0.119,-0.3577,-3.5339,-0.3614,-5.9692,-1.032,3.5857,2.1006
2025-05-24T06:12:24.702Z,0.477,-0.1046,-0.3566,-1.679,-0.3919,-5.6321,-1.5245,3.6007,1.9057
2025-05-24T06:12:24.713Z,0.3417,-0.0758,-0.5793,-0.0929,-0.6156,-3.1053,-1.6167,3.4197,1.3508
2025-05-24T06:12:24.722Z,0.2735,-0.0166,-0.879,0.7167,-1.1078,-0.3767,-1.387,3.3392,0.5919
2025-05-24T06:12:24.731Z,0.3008,0.0789,-0.8211,0.7765,-1.998,-1.1247,-1.2129,3.4078,-0.1926
2025-05-24T06:12:24.742Z,0.3034,0.2304,-0.7348,0.9863,-3.3743,-1.7268,-1.1011,3.3662,-0.8462
2025-05-24T06:12:24.752Z,0.4294,0.3396,-0.6974,-0.0356,-4.1601,-1.9725,-1.0973,3.4647,-1.191
2025-05-24T06:12:24.762Z,0.4956,0.3461,-0.6576,-0.1254,-4.0039,-2.1712,-1.1917,3.7736,-1.393
2025-05-24T06:12:24.772Z,0.4347,0.3727,-0.6453,0.8946,-4.1254,-2.0477,-1.334,4.0819,-1.6884
2025-05-24T06:12:24.782Z,0.4149,0.4455,-0.6707,1.2753,-4.6703,-1.5461,-1.3697,4.5455,-1.9118
2025-05-24T06:12:24.792Z,0.554,0.5175,-0.6962,0.2055,-5.1325,-1.0071,-1.263,4.757,-2.0077
2025-05-24T06:12:24.802Z,0.6404,0.5712,-0.7632,-0.1121,-5.4567,-0.0377,-1.011,4.5912,-2.1323
2025-05-24T06:12:24.812Z,0.606,0.6178,-0.8118,0.5864,-5.6614,0.6035,-0.7078,4.2475,-2.3711
2025-05-24T06:12:24.822Z,0.5483,0.6155,-0.7876,1.4057,-5.3912,0.5684,-0.4819,3.797,-2.6851
2025-05-24T06:12:24.831Z,0.4644,0.6383,-0.8024,2.5151,-5.47,1.0175,-0.2901,3.102,-3.136
2025-05-24T06:12:24.842Z,0.3645,0.6732,-0.8357,3.4619,-5.3987,1.4472,-0.1634,2.536,-3.7003
2025-05-24T06:12:24.852Z,0.3979,0.5892,-0.8017,3.182,-4.2322,1.1925,-0.1337,2.3817,-4.1099
2025-05-24T06:12:24.861Z,0.4335,0.5442,-0.7262,2.893,-3.5337,0.6693,-0.2512,2.2951,-4.2813
2025-05-24T06:12:24.872Z,0.5316,0.5219,-0.7358,1.9084,-2.9905,1.0612,-0.4482,2.298,-4.1793
2025-05-24T06:12:24.881Z,0.6157,0.5191,-0.8264,1.3154,-2.7052,2.2215,-0.582,2.4765,-3.9008
2025-05-24T06:12:24.891Z,0.5347,0.5658,-0.9866,2.3247,-2.9278,4.0853,-0.4758,2.6483,-3.6846
2025-05-24T06:12:24.902Z,0.444,0.6411,-1.143,3.152,-3.4155,5.7091,-0.0731,2.8885,-3.5815
2025-05-24T06:12:24.912Z,0.4303,0.7076,-1.1934,3.3881,-3.7975,6.3376,0.5228,3.2674,-3.5658
2025-05-24T06:12:24.922Z,0.3634,0.739,-1.1772,4.1317,-3.8447,6.327,1.1714,3.5353,-3.6594
2025-05-24T06:12:24.931Z,0.3302,0.7316,-1.1018,4.4018,-3.531,5.748,1.7156,3.6417,-3.8541
2025-05-24T06:12:24.942Z,0.3735,0.7047,-0.9838,3.9314,-3.0457,4.7316,2.0713,3.6676,-4.0919
2025-05-24T06:12:24.952Z,0.46,0.6811,-0.8498,3.0272,-2.5825,3.604,2.2311,3.5467,-4.2959
2025-05-24T06:12:24.962Z,0.58,0.632,-0.7231,1.805,-1.8197,2.5442,2.1984,3.3497,-4.4283
2025-05-24T06:12:24.972Z,0.6827,0.5736,-0.6441,0.7611,-1.0219,2.0118,2.0542,3.0919,-4.4828
2025-05-24T06:12:24.981Z,0.792,0.5479,-0.6272,-0.4514,-0.5569,2.0256,1.8947,2.8517,-4.4369
2025-05-24T06:12:24.992Z,0.937,0.5359,-0.6546,-1.9645,-0.1952,2.4566,1.8079,2.6851,-4.2569
2025-05-24T06:12:25.002Z,1.0318,0.5243,-0.7133,-2.8964,0.1148,3.0904,1.8172,2.5567,-4.0014
2025-05-24T06:12:25.012Z,1.0302,0.5408,-0.7121,-2.8506,0.0888,3.0822,1.8889,2.5202,-3.7726
2025-05-24T06:12:25.022Z,0.9387,0.5847,-0.6722,-1.999,-0.151,2.727,2.0156,2.5354,-3.6447
2025-05-24T06:12:25.031Z,0.8773,0.6341,-0.6077,-1.6709,-0.51,2.1286,2.1761,2.5461,-3.5734
2025-05-24T06:12:25.042Z,0.9908,0.6937,-0.5659,-3.0756,-0.9097,1.8172,2.3788,2.6419,-3.3954
2025-05-24T06:12:25.052Z,1.1636,0.6914,-0.5072,-4.7286,-0.6925,1.1716,2.57,2.8835,-3.0324
2025-05-24T06:12:25.062Z,1.2039,0.6332,-0.3683,-5.0233,-0.0158,-0.1846,2.6841,3.0455,-2.6058
2025-05-24T06:12:25.071Z,1.1456,0.5741,-0.2187,-4.3545,0.5899,-1.6288,2.6718,3.1164,-2.294
2025-05-24T06:12:25.086Z,0.9964,0.5329,-0.0589,-2.8769,1.0338,-3.1038,2.5151,3.0627,-2.1994
2025-05-24T06:12:25.092Z,0.8846,0.5173,0.0195,-1.9354,1.2261,-3.6954,2.3219,2.9094,-2.2363
2025-05-24T06:12:25.102Z,0.8694,0.5218,0.0319,-1.9671,1.2507,-3.7287,2.1654,2.7741,-2.2639
2025-05-24T06:12:25.111Z,0.9359,0.5247,0.0049,-2.6882,1.2863,-3.4053,2.0556,2.6271,-2.2055
2025-05-24T06:12:25.122Z,1.0028,0.5423,0.0054,-3.498,1.1589,-3.4689,1.9126,2.4302,-2.0552
2025-05-24T06:12:25.132Z,1.4797,0.5809,0.1524,-9.216,0.7664,-5.1757,1.5229,2.6436,-1.2653
2025-05-24T06:12:25.143Z,2.4359,0.5726,0.6217,-17.4723,0.959,-9.4679,-0.0726,4.5014,1.1019
2025-05-24T06:12:25.153Z,1.8925,0.476,0.5983,-10.0344,1.8304,-8.0632,0.0954,3.195,0.4642
2025-05-24T06:12:25.161Z,0.7874,0.4664,0.2701,-0.0741,1.6734,-5.0849,0.0954,3.195,0.4642
2025-05-24T06:12:25.173Z,0.6255,0.6518,0.3194,0.7431,-0.229,-5.5958,0.8344,0.486,-1.0559
2025-05-24T06:12:25.181Z,0.8042,0.7925,0.2231,-1.2576,-1.3467,-4.4518,0.8344,0.486,-1.0559
2025-05-24T06:12:25.193Z,0.9802,0.7465,0.0436,-2.7702,-0.6316,-2.7599,1.3385,0.047,-1.3327
2025-05-24T06:12:25.203Z,0.8983,0.6188,-0.1184,-1.8742,0.6263,-1.3045,1.2873,0.1316,-1.2062
2025-05-24T06:12:25.211Z,0.8097,0.5764,-0.2581,-1.2187,0.97,0.005,1.2873,0.1316,-1.2062
2025-05-24T06:12:25.223Z,0.8042,0.5904,-0.3417,-1.1839,0.8355,0.5968,0.497,0.2824,-0.5158
2025-05-24T06:12:25.232Z,0.7448,0.6294,-0.302,-0.5822,0.4541,0.2016,0.1649,0.0458,-0.204
2025-05-24T06:12:25.243Z,0.6553,0.6496,-0.3593,0.3606,0.3267,0.8591,0.0486,-0.2407,-0.0827
2025-05-24T06:12:25.252Z,0.5117,0.637,-0.428,1.732,0.438,1.5039,0.12,-0.369,-0.1193
2025-05-24T06:12:25.261Z,0.4333,0.6407,-0.5236,2.3929,0.3885,2.4436,0.12,-0.369,-0.1193
2025-05-24T06:12:25.273Z,0.4072,0.6614,-0.6165,2.5769,0.1857,3.2392,0.3759,0.3958,-0.416
2025-05-24T06:12:25.282Z,0.4554,0.6258,-0.6127,1.9953,0.6246,3.1504,0.4235,0.7883,-0.4361
2025-05-24T06:12:25.292Z,0.5318,0.7592,-0.5379,1.2143,-1.007,2.2586,0.4234,0.8981,-0.343
2025-05-24T06:12:25.302Z,0.6188,0.8954,-0.3867,0.3719,-1.9893,0.8589,0.3801,1.0205,-0.1993
2025-05-24T06:12:25.312Z,0.719,0.7939,-0.2861,-0.6069,-0.8886,-0.0335,0.3265,1.1065,-0.0562
2025-05-24T06:12:25.323Z,0.7637,0.6049,-0.129,-1.2558,0.085,-0.7212,0.2571,1.0464,-0.0616
2025-05-24T06:12:25.332Z,0.7637,0.6049,-0.129,-0.7521,0.9275,-1.47,0.1946,0.8217,-0.2668
2025-05-24T06:12:25.342Z,0.6522,0.5566,-0.0893,0.3174,1.2821,-1.7378,0.1414,0.4554,-0.5744
2025-05-24T06:12:25.352Z,0.532,0.6277,-0.1358,0.9571,0.8176,-1.7234,0.1414,0.4554,-0.5744
2025-05-24T06:12:25.363Z,0.532,0.6277,-0.1358,1.3019,0.7126,-1.1292,0.1783,-0.177,-1.0424
2025-05-24T06:12:25.372Z,0.6577,0.5626,-0.3227,0.783,1.0591,0.259,0.187,-0.0366,-0.984
2025-05-24T06:12:25.382Z,0.6577,0.5626,-0.3227,-0.2016,1.5202,0.4962,0.1582,0.2017,-0.845
2025-05-24T06:12:25.392Z,0.6046,0.5482,-0.2677,-0.3056,1.812,0.1894,0.1286,0.3465,-0.7715
2025-05-24T06:12:25.402Z,0.6046,0.5482,-0.2677,0.3956,1.6594,-0.0363,0.0866,0.433,-0.7228
2025-05-24T06:12:25.413Z,0.5946,0.572,-0.2464,0.3836,1.4801,-0.2003,0.038,0.4994,-0.6927
2025-05-24T06:12:25.423Z,0.5925,0.5649,-0.2647,0.3087,1.5351,-0.1141,-0.0094,0.5279,-0.6849
2025-05-24T06:12:25.432Z,0.5925,0.5649,-0.2647,0.373,1.6611,0.0629,-0.103,0.5398,-0.7206
2025-05-24T06:12:25.443Z,0.4915,0.5544,-0.2123,0.8071,1.7818,-0.0843,-0.2242,0.4703,-0.7917
2025-05-24T06:12:25.452Z,0.4861,0.6102,-0.2098,1.2811,1.8351,-0.3938,-0.3264,0.304,-0.8565
2025-05-24T06:12:25.463Z,0.5542,0.6958,-0.1837,1.228,1.2875,-0.3594,-0.3264,0.304,-0.8565
2025-05-24T06:12:25.473Z,0.686,0.7677,-0.1115,0.3563,0.4855,-0.6493,-0.6957,0.1692,-0.7672
2025-05-24T06:12:25.482Z,0.686,0.7677,-0.1115,-0.9248,-0.0897,-1.2418,-0.5233,-0.0716,-1.0592
2025-05-24T06:12:25.493Z,0.4286,0.7712,-0.3295,1.3282,0.531,1.0515,-0.4644,-0.1245,-1.2916
2025-05-24T06:12:25.502Z,0.7013,0.9551,-0.1221,1.2002,-0.1337,0.6231,-0.6693,-0.0267,-1.173
2025-05-24T06:12:25.513Z,0.7013,0.9551,-0.1221,-1.5354,-1.9338,-1.0021,-0.8067,0.0421,-0.8261
2025-05-24T06:12:25.522Z,0.7834,1.0207,-0.3257,-2.4647,-3.5026,0.3892,-0.8461,0.1658,-0.5768
2025-05-24T06:12:25.532Z,0.6925,0.9499,-0.3112,-2.0907,-1.9729,1.1683,-0.8527,0.3174,-0.5159
2025-05-24T06:12:25.542Z,0.5152,0.9313,-0.193,-1.1034,-1.4527,1.0029,-0.9448,0.2707,-0.6756
2025-05-24T06:12:25.552Z,0.5152,0.9313,-0.193,0.5556,-1.0882,-0.1299,-1.0102,0.1634,-0.9297
2025-05-24T06:12:25.563Z,0.4361,0.8769,-0.1684,1.1169,-0.5847,-0.1214,-1.1475,0.142,-1.1846
2025-05-24T06:12:25.572Z,0.4034,0.8816,-0.0443,1.1067,-0.5544,-0.4429,-1.4014,0.1542,-1.4201
2025-05-24T06:12:25.582Z,0.3121,0.8816,0.0075,1.2771,-0.4266,-1.2966,-1.6262,0.2205,-1.6977
2025-05-24T06:12:25.592Z,0.2594,0.8517,-0.0303,2.0217,-0.3466,-1.4349,-1.7208,0.2746,-2.0285
2025-05-24T06:12:25.602Z,0.2926,0.9077,-0.2685,2.3353,0.1539,-0.8176,-1.4284,0.5313,-2.2069
2025-05-24T06:12:25.612Z,0.2926,0.9077,-0.2685,1.6388,-0.5484,1.7497,-1.168,0.798,-2.1484
2025-05-24T06:12:25.622Z,0.4558,1.0667,-0.2626,0.4102,-1.5983,1.2654,-0.8331,1.0924,-1.9607
2025-05-24T06:12:25.632Z,0.4202,1.0336,-0.3275,-0.1762,-1.6995,1.8692,-0.4842,1.3117,-1.8867
2025-05-24T06:12:25.642Z,0.2243,0.9369,-0.1837,0.2193,-1.1918,2.325,-0.3275,1.5525,-2.1095
2025-05-24T06:12:25.652Z,0.2181,0.8134,-0.1832,1.983,-0.1211,0.9761,-0.2209,2.0372,-2.2894
2025-05-24T06:12:25.662Z,0.2181,0.8134,-0.1832,1.5122,1.2411,1.3988,-0.1921,2.4789,-2.188
2025-05-24T06:12:25.672Z,0.6582,0.6611,0.2155,-0.6156,2.5039,1.1133,-0.6559,2.0428,-1.766
2025-05-24T06:12:25.682Z,0.7211,0.638,0.2238,-3.1015,2.6993,-2.8161,-1.2085,1.4867,-1.3622
2025-05-24T06:12:25.692Z,0.8461,0.7502,-0.1407,-3.8967,2.921,-1.9514,-1.3588,1.1681,-0.984
2025-05-24T06:12:25.702Z,0.5835,0.826,-0.2554,-4.9171,1.7022,1.6498,-1.1818,0.9916,-0.9026
2025-05-24T06:12:25.712Z,0.5835,0.826,-0.2554,-2.11,1.2014,2.6565,-1.0072,0.6693,-1.066
2025-05-24T06:12:25.722Z,0.1294,0.7068,-0.0456,0.4462,1.9504,2.1855,-1.1621,0.4355,-1.2631
2025-05-24T06:12:25.732Z,0.2673,0.7475,0.1053,1.7119,2.3987,0.5872,-1.4859,0.3206,-1.1503
2025-05-24T06:12:25.742Z,0.4153,0.7849,0.1284,-0.0317,1.9653,-0.6267,-1.7039,0.0603,-0.8626
2025-05-24T06:12:25.752Z,0.4234,0.7936,0.1152,-1.3346,1.6733,-0.5419,-1.7751,-0.1527,-0.6018
2025-05-24T06:12:25.761Z,0.4234,0.7936,0.1152,-1.4051,1.5978,-0.3715,-1.9247,-0.2888,-0.4481
2025-05-24T06:12:25.772Z,0.3628,0.7372,0.0334,-0.9768,1.9551,-1.3857,-1.6893,-0.5246,-0.3435
2025-05-24T06:12:25.782Z,0.3658,0.7483,-0.0428,-0.9497,2.126,1.1246,-1.3613,-0.8903,-0.2887
2025-05-24T06:12:25.792Z,0.2348,0.7468,0.1,-0.7912,2.042,1.5247,-1.1666,-1.1483,-0.3203
2025-05-24T06:12:25.802Z,0.2056,0.9825,0.3451,0.4569,1.8854,0.0313,-1.2135,-1.3682,-0.2069
2025-05-24T06:12:25.812Z,0.2056,0.9825,0.3451,0.5744,-0.5736,-2.0802,-1.1739,-1.1497,-0.144
2025-05-24T06:12:25.822Z,0.0517,1.3232,0.13,1.171,-2.0692,-0.9274,-0.7735,-0.893,-0.1698
2025-05-24T06:12:25.831Z,0.1635,1.4261,0.2343,2.0973,-3.83,0.2529,-0.2788,-0.7396,-0.1071
2025-05-24T06:12:25.842Z,0.2875,1.4646,0.3203,0.8838,-4.7691,-1.0314,0.1891,-0.3451,0.0775
2025-05-24T06:12:25.852Z,0.3365,1.2843,0.2057,-0.2854,-4.924,-1.5847,0.5849,0.1145,0.1457
2025-05-24T06:12:25.862Z,0.3209,1.0822,0.207,-0.6151,-2.9982,-0.5662,0.778,0.0305,0.1321
2025-05-24T06:12:25.872Z,0.3156,0.9029,0.1566,-0.4575,-1.0457,-0.7059,0.8214,-0.1655,0.0825
2025-05-24T06:12:25.881Z,0.2876,0.7528,0.0987,-0.3928,0.6951,-0.2051,0.7224,-0.1424,-0.0419
2025-05-24T06:12:25.891Z,0.2297,0.6068,0.0231,-0.0618,2.1594,0.279,0.5938,0.0371,-0.2377
2025-05-24T06:12:25.902Z,0.2379,0.5232,-0.0212,0.4241,3.5615,0.9764,0.4882,0.244,-0.3773
2025-05-24T06:12:25.912Z,0.2466,0.465,-0.0338,0.264,4.3354,1.3374,0.4027,0.5216,-0.4509
2025-05-24T06:12:25.922Z,0.2431,0.4159,0.078,0.1362,4.932,1.3245,0.2251,0.7938,-0.4759
2025-05-24T06:12:25.931Z,0.2447,0.3836,0.1343,0.1344,5.3898,0.175,0.0986,0.8511,-0.3893
2025-05-24T06:12:25.942Z,0.2435,0.3651,0.124,0.0552,5.7038,-0.2438,0.0884,0.6926,-0.214
2025-05-24T06:12:25.952Z,0.2122,0.3873,0.0547,0.0873,5.852,-0.0892,0.19,0.4666,-0.0341
2025-05-24T06:12:25.961Z,0.2182,0.4761,-0.044,0.3687,5.5726,0.6742,0.324,0.2992,0.1189
2025-05-24T06:12:25.972Z,0.167,0.6975,-0.2188,0.3283,4.6243,1.5926,0.5408,0.0243,0.0979
2025-05-24T06:12:25.982Z,0.1037,0.7685,-0.261,0.9747,2.0859,3.4459,0.749,0.2542,0.0804
2025-05-24T06:12:25.992Z,0.2011,0.4729,0.0977,1.3762,2.3683,3.189,0.723,1.043,0.1808
2025-05-24T06:12:26.002Z,0.2573,0.4957,0.2347,0.3816,4.8931,-0.46,0.6792,1.3019,0.2384
2025-05-24T06:12:26.011Z,0.2696,0.4865,0.2087,-0.0714,4.5592,-1.4047,0.6517,0.8684,0.1579
2025-05-24T06:12:26.022Z,0.1876,0.4418,0.2593,-0.1432,4.7138,-1.246,0.3044,0.628,-0.1353
2025-05-24T06:12:26.031Z,0.0913,0.4166,0.2505,0.7769,5.2036,-1.7875,-0.1718,0.6086,-0.5327
2025-05-24T06:12:26.045Z,0.0809,0.459,0.1783,1.5034,4.9577,-0.6906,-0.5105,0.7079,-0.8595
2025-05-24T06:12:26.052Z,0.0725,0.4912,0.0628,1.5034,4.9577,-0.6906,-0.6047,0.997,-1.0445
2025-05-24T06:12:26.061Z,0.0895,0.7425,0.0105,1.4894,4.6362,0.4924,-0.4813,1.3674,-1.0971
2025-05-24T06:12:26.073Z,0.1432,1.1292,-0.094,0.9497,-0.3028,2.4843,-0.2452,2.1564,-1.1267
2025-05-24T06:12:26.081Z,0.1358,1.3353,-0.4179,0.9497,-0.3028,2.4843,0.5912,2.618,-1.0872
2025-05-24T06:12:26.095Z,0.6378,4.3917,0.6066,-4.1095,-36.2958,-5.7457,0.1437,2.6853,-1.3497
2025-05-24T06:12:26.102Z,0.2094,4.99,0.6663,-4.1095,-36.2958,-5.7457,-0.4076,1.8445,-1.7448
2025-05-24T06:12:26.111Z,0.2238,3.0731,0.3597,-0.4408,-37.5967,-4.842,-0.6099,0.4121,-1.5373
2025-05-24T06:12:26.123Z,0.1925,1.8603,0.1158,-0.5238,-7.8206,0.3275,-0.3914,-0.6528,-1.1059
2025-05-24T06:12:26.134Z,0.1925,1.8603,0.1158,-0.5238,-7.8206,0.3275,0.0127,-1.1725,-0.7293
2025-05-24T06:12:26.142Z,0.0705,0.8742,-0.0778,0.4598,1.5246,1.9976,0.3028,-1.3219,-0.4079
2025-05-24T06:12:26.152Z,0.0634,0.6032,-0.0659,0.5522,3.9822,1.7868,0.4213,-1.1828,-0.1566
2025-05-24T06:12:26.161Z,0.0344,0.4855,-0.0437,0.5522,3.9822,1.7868,0.422,-0.5488,0.0011
2025-05-24T06:12:26.172Z,0.0221,0.5806,0.0336,0.9275,3.6984,0.5819,0.3116,0.5966,0.0711
2025-05-24T06:12:26.181Z,0.0538,0.806,0.1879,0.9275,3.6984,0.5819,0.071,1.2682,0.0653
2025-05-24T06:12:26.194Z,0.1069,0.8832,0.2074,0.0412,1.0217,-0.8261,-0.168,1.4056,0.0487
2025-05-24T06:12:26.202Z,0.1126,0.8544,0.1567,0.0179,1.3461,-0.27,-0.3102,1.3575,0.0016
2025-05-24T06:12:26.212Z,0.1022,0.7965,0.102,0.0949,1.9162,0.3097,-0.2896,1.3222,-0.0666
2025-05-24T06:12:26.222Z,0.0974,0.7665,0.0375,0.1054,2.1795,0.9546,-0.0543,1.4176,-0.1066
2025-05-24T06:12:26.233Z,0.0905,0.7659,0.0208,0.1748,2.1138,0.9868,0.2084,1.5984,-0.0818
2025-05-24T06:12:26.244Z,0.0652,0.8083,0.0869,0.3863,1.7494,0.2807,0.3162,1.677,-0.06
2025-05-24T06:12:26.252Z,0.0475,0.7028,0.1445,0.555,3.0419,-0.223,0.352,1.7779,-0.0369
2025-05-24T06:12:26.262Z,0.0072,0.5656,0.1229,0.9198,4.2177,0.0096,0.3967,1.8744,-0.0736
2025-05-24T06:12:26.272Z,-0.0099,0.5732,0.107,0.9709,3.8802,0.0911,0.4421,2.0018,-0.2046
2025-05-24T06:12:26.282Z,0.0051,0.8527,0.1921,0.7687,0.9698,-0.9741,0.3895,2.1375,-0.4166
2025-05-24T06:12:26.293Z,0.0566,1.045,0.3896,0.0311,-0.6175,-2.8412,0.1212,2.3373,-0.5792
2025-05-24T06:12:26.302Z,0.1991,1.0663,0.4763,-1.4041,-0.7542,-3.4858,-0.1941,2.3907,-0.5706
2025-05-24T06:12:26.312Z,0.2026,1.0862,0.4474,-1.3237,-0.994,-3.0249,-0.4576,2.2219,-0.5748
2025-05-24T06:12:26.322Z,0.095,1.1481,0.3428,-0.2712,-1.7015,-1.8973,-0.5811,1.6808,-0.736
2025-05-24T06:12:26.332Z,-0.0474,1.2731,0.2537,0.9091,-2.887,-1.0568,-0.5657,0.9337,-1.0528
2025-05-24T06:12:26.343Z,-0.0436,1.317,0.2643,0.6252,-3.2153,-1.1312,-0.5147,0.1028,-1.2738
2025-05-24T06:12:26.352Z,-0.0387,1.3419,0.09,0.4501,-3.5291,0.7944,-0.2753,-0.5635,-1.386
2025-05-24T06:12:26.362Z,0.028,1.3452,0.0341,-0.4018,-3.3853,1.0537,-0.0849,-0.9417,-1.3154
2025-05-24T06:12:26.372Z,0.1096,1.2206,0.0153,-1.2204,-2.1029,1.3796,0.0777,-0.9905,-1.0387
2025-05-24T06:12:26.382Z,0.1349,1.1026,-0.0224,-1.4255,-0.9881,1.6348,0.1904,-0.8697,-0.6442
2025-05-24T06:12:26.393Z,0.0632,1.0214,-0.0306,-0.6108,-0.2365,1.7175,0.2722,-0.6308,-0.2957
2025-05-24T06:12:26.402Z,-0.0571,0.9767,-0.0397,0.5457,0.1652,1.7324,0.3145,-0.2855,-0.0718
2025-05-24T06:12:26.412Z,-0.1252,0.9696,-0.0102,1.1613,0.1996,1.3606,0.337,0.0267,0.0759
2025-05-24T06:12:26.422Z,-0.1846,0.983,0.0404,1.7825,0.0636,0.8345,0.3512,0.2464,0.1343
2025-05-24T06:12:26.432Z,-0.2486,0.9936,0.0854,2.3581,-0.0286,0.3544,0.3786,0.4287,0.0346
2025-05-24T06:12:26.443Z,-0.2586,1.0068,0.139,2.3568,-0.161,-0.2222,0.3836,0.6621,-0.1102
2025-05-24T06:12:26.452Z,-0.2183,1.0198,0.1945,1.8946,-0.2726,-0.804,0.3532,0.8909,-0.195
2025-05-24T06:12:26.462Z,-0.1732,1.0303,0.2348,1.4279,-0.3864,-1.153,0.3376,0.9363,-0.2542
2025-05-24T06:12:26.472Z,-0.1105,1.0493,0.2387,0.7031,-0.564,-1.3069,0.3144,0.8902,-0.258
2025-05-24T06:12:26.481Z,0.0121,1.0527,0.3042,-0.5478,-0.5845,-1.942,0.2205,0.6315,-0.1496
2025-05-24T06:12:26.494Z,0.1243,1.0469,0.3158,-1.596,-0.5067,-2.0074,0.0886,0.1814,0.0175
2025-05-24T06:12:26.502Z,0.1807,1.0255,0.2877,-2.0596,-0.2817,-1.6678,-0.0472,-0.2765,0.1557
2025-05-24T06:12:26.511Z,0.1874,1.0029,0.2271,-2.0315,-0.0713,-1.0413,-0.1568,-0.6217,0.2413
