time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2025-05-24T06:10:46.286Z,0.071,-0.3086,-0.9528,-0.3171,0.3028,-0.114,0.1321,-0.0491,-0.1643
2025-05-24T06:10:46.290Z,0.0939,-0.3429,-0.9255,-0.3171,0.3028,-0.114,0.2099,-0.0468,-0.1289
2025-05-24T06:10:46.300Z,0.102,-0.3387,-0.9163,-0.3704,0.2892,-0.2319,0.1834,-0.0241,-0.1149
2025-05-24T06:10:46.310Z,0.1087,-0.3324,-0.9095,-0.4466,0.225,-0.3204,0.1429,-0.0158,-0.0993
2025-05-24T06:10:46.320Z,0.1174,-0.3271,-0.9165,-0.5178,0.1391,-0.3644,0.1177,-0.0142,-0.0833
2025-05-24T06:10:46.329Z,0.1228,-0.321,-0.9377,-0.6013,0.0802,-0.276,0.1135,-0.0075,-0.0622
2025-05-24T06:10:46.340Z,0.123,-0.3168,-0.9561,-0.6509,0.0117,-0.0498,0.1348,0.0158,-0.0322
2025-05-24T06:10:46.350Z,0.1153,-0.3159,-0.959,-0.6363,-0.0454,0.1161,0.1678,0.027,-0.0019
2025-05-24T06:10:46.360Z,0.1082,-0.3178,-0.9532,-0.561,-0.0614,0.1368,0.2118,0.0129,0.0262
2025-05-24T06:10:46.370Z,0.0967,-0.3203,-0.9402,-0.4901,-0.0681,0.0784,0.2599,-0.0359,0.038
2025-05-24T06:10:46.379Z,0.0837,-0.3127,-0.9303,-0.3664,-0.0735,-0.0491,0.2959,-0.0956,0.051
2025-05-24T06:10:46.390Z,0.077,-0.3561,-0.9355,-0.2616,-0.1381,-0.1197,0.3237,-0.0578,0.0748
2025-05-24T06:10:46.400Z,0.0849,-0.3535,-0.9038,-0.2207,0.2639,-0.0708,0.2957,-0.0311,0.1
2025-05-24T06:10:46.410Z,0.0665,-0.338,-0.8558,-0.2938,0.1458,-0.4272,0.2213,-0.0344,0.1053
2025-05-24T06:10:46.420Z,0.0494,-0.351,-0.8571,-0.0939,0.009,-0.8464,0.1482,-0.0505,0.0907
2025-05-24T06:10:46.429Z,0.0402,-0.3565,-0.8753,0.0429,0.1316,-0.7882,0.1184,-0.0436,0.0646
2025-05-24T06:10:46.440Z,0.0309,-0.3538,-0.8952,0.1375,0.1555,-0.5902,0.1235,-0.0279,0.0367
2025-05-24T06:10:46.450Z,0.0429,-0.3587,-0.9041,0.2039,0.1156,-0.4046,0.1408,-0.002,0.0194
2025-05-24T06:10:46.460Z,0.0824,-0.3581,-0.9109,0.07,0.1648,-0.3353,0.1902,0.0051,0.1391
2025-05-24T06:10:46.470Z,0.1156,-0.3812,-0.9354,-0.3921,0.1117,-0.2332,0.2505,0.0208,0.2506
2025-05-24T06:10:46.479Z,0.0337,-0.4034,-0.9131,-0.5572,0.3905,-0.0067,0.2736,-0.0125,0.205
2025-05-24T06:10:46.490Z,0.0257,-0.369,-0.8786,0.2131,0.4805,-0.272,0.286,-0.0114,0.1844
2025-05-24T06:10:46.500Z,0.0393,-0.3729,-0.8643,0.2146,0.1307,-0.5672,0.2546,0.0311,0.1611
2025-05-24T06:10:46.510Z,0.0349,-0.3807,-0.8543,0.0964,0.1854,-0.6937,0.1803,0.0221,0.1344
2025-05-24T06:10:46.520Z,0.0341,-0.3822,-0.8688,0.1408,0.2359,-0.7689,0.1137,-0.0041,0.1522
2025-05-24T06:10:46.529Z,0.0331,-0.3814,-0.8937,0.1404,0.2242,-0.5905,0.0966,-0.0005,0.2175
2025-05-24T06:10:46.540Z,0.0444,-0.3843,-0.9216,0.1324,0.2148,-0.3426,0.1391,0.0336,0.3028
2025-05-24T06:10:46.550Z,0.0405,-0.3811,-0.952,0.0036,0.2237,-0.0562,0.2268,0.0822,0.3698
2025-05-24T06:10:46.560Z,0.0216,-0.3696,-0.9639,0.0771,0.1589,0.2384,0.3041,0.1591,0.4245
2025-05-24T06:10:46.570Z,0.0017,-0.3604,-0.9823,0.2631,0.0003,0.3499,0.4012,0.2675,0.4956
2025-05-24T06:10:46.579Z,-0.0157,-0.3761,-0.9948,0.478,-0.092,0.5636,0.5205,0.3624,0.5949
2025-05-24T06:10:46.590Z,0.0179,-0.38,-0.9857,0.6137,0.0044,0.6773,0.6605,0.3829,0.6736
2025-05-24T06:10:46.600Z,0.0168,-0.372,-0.9611,0.2591,-0.0336,0.6118,0.77,0.3793,0.6512
2025-05-24T06:10:46.610Z,-0.024,-0.3628,-0.9331,0.3775,-0.2022,0.3771,0.8353,0.3469,0.5617
2025-05-24T06:10:46.620Z,-0.0297,-0.3807,-0.919,0.7605,-0.3485,0.143,0.8481,0.2363,0.4445
2025-05-24T06:10:46.629Z,-0.0144,-0.4046,-0.905,0.7847,-0.2336,0.0525,0.8358,0.1221,0.3615
2025-05-24T06:10:46.640Z,-0.0076,-0.4089,-0.8847,0.6079,-0.0817,-0.0565,0.793,0.0644,0.2983
2025-05-24T06:10:46.650Z,-0.0177,-0.4298,-0.8955,0.5806,-0.1245,-0.2063,0.7475,0.101,0.2642
2025-05-24T06:10:46.660Z,-0.0179,-0.4231,-0.884,0.6545,0.0282,-0.0403,0.6904,0.1838,0.2175
2025-05-24T06:10:46.670Z,-0.1091,-0.3529,-0.7974,0.7273,-0.1884,-0.2186,0.4777,0.136,0.0072
2025-05-24T06:10:46.686Z,-0.1091,-0.3529,-0.7974,1.7099,-0.8899,-1.1138,0.0679,0.031,-0.3002
2025-05-24T06:10:46.690Z,-0.1242,-0.3622,-0.6818,2.1438,-0.8369,-1.9977,-0.3559,0.0882,-0.5589
2025-05-24T06:10:46.700Z,-0.0813,-0.3623,-0.737,1.7227,-0.7162,-2.1003,-0.6532,0.2461,-0.7425
2025-05-24T06:10:46.711Z,-0.0348,-0.3978,-0.8302,0.9692,-0.1897,-0.6368,-0.8124,0.2729,-0.8573
2025-05-24T06:10:46.721Z,0.0002,-0.3937,-0.9109,0.699,-0.1861,0.1269,-0.8543,0.2471,-0.9054
2025-05-24T06:10:46.729Z,0.0283,-0.3831,-0.9887,0.699,-0.1861,0.1269,-0.7903,0.2591,-0.8771
2025-05-24T06:10:46.741Z,0.0286,-0.369,-0.9951,0.609,-0.2791,0.7643,-0.6856,0.2949,-0.8328
2025-05-24T06:10:46.751Z,0.0081,-0.3788,-0.9573,0.8324,-0.0971,0.356,-0.5946,0.3123,-0.8214
2025-05-24T06:10:46.761Z,0.0476,-0.4,-0.9139,0.4161,0.1702,-0.0841,-0.5759,0.2752,-0.8282
2025-05-24T06:10:46.771Z,0.1099,-0.4187,-0.8951,-0.1191,0.4365,-0.2335,-0.6123,0.2539,-0.8169
2025-05-24T06:10:46.779Z,0.1709,-0.4564,-0.8929,-0.1191,0.4365,-0.2335,-0.6386,0.2529,-0.743
2025-05-24T06:10:46.791Z,0.2311,-0.4883,-0.8877,-1.2193,1.1987,-0.3386,-0.6703,0.2541,-0.6211
2025-05-24T06:10:46.800Z,0.267,-0.4442,-0.914,-1.2193,1.1987,-0.3386,-0.6913,0.3213,-0.4289
2025-05-24T06:10:46.811Z,0.2626,-0.4081,-0.9484,-1.3556,0.5566,0.2495,-0.6626,0.4268,-0.2252
2025-05-24T06:10:46.821Z,0.254,-0.4227,-0.9831,-1.2077,0.7679,0.5769,-0.5974,0.5284,-0.0504
2025-05-24T06:10:46.829Z,0.2197,-0.4289,-1.0257,-1.2077,0.7679,0.5769,-0.4849,0.6209,0.0894
2025-05-24T06:10:46.841Z,0.1491,-0.3973,-1.0406,-0.0001,0.4824,1.0727,-0.3617,0.5917,0.1481
2025-05-24T06:10:46.851Z,0.0947,-0.3289,-1.0373,0.4704,-0.1609,1.054,-0.253,0.4416,0.1388
2025-05-24T06:10:46.861Z,0.1017,-0.2938,-1.0451,0.409,-0.4497,1.1427,-0.113,0.2692,0.1317
2025-05-24T06:10:46.871Z,0.0928,-0.2979,-1.0414,0.4948,-0.3675,1.0622,0.0497,0.0765,0.0929
2025-05-24T06:10:46.880Z,0.1022,-0.3217,-1.0056,0.3607,-0.175,0.6882,0.1993,-0.1283,0.017
2025-05-24T06:10:46.890Z,0.1223,-0.3284,-0.9563,0.1082,-0.1603,0.1965,0.3222,-0.3494,-0.0733
2025-05-24T06:10:46.900Z,0.1619,-0.3445,-0.8924,-0.3415,0.0481,-0.3982,0.3746,-0.6252,-0.1238
2025-05-24T06:10:46.910Z,0.1825,-0.4117,-0.8909,-0.563,0.647,-0.3349,0.3446,-0.8315,-0.149
2025-05-24T06:10:46.920Z,0.1822,-0.4199,-0.9101,-0.6545,0.6221,-0.1624,0.2913,-0.9327,-0.127
2025-05-24T06:10:46.930Z,0.1876,-0.3922,-0.9155,-0.7644,0.3588,-0.1303,0.2111,-0.8761,-0.0499
2025-05-24T06:10:46.940Z,0.171,-0.3873,-0.9088,-0.6486,0.2971,-0.2015,0.151,-0.7909,0.0476
2025-05-24T06:10:46.950Z,0.1503,-0.3847,-0.9222,-0.5347,0.2675,-0.039,0.1472,-0.705,0.1379
2025-05-24T06:10:46.960Z,0.1444,-0.3868,-0.9602,-0.5469,0.2569,0.3571,0.1929,-0.6737,0.187
2025-05-24T06:10:46.970Z,0.126,-0.3819,-0.9885,-0.3943,0.1639,0.5935,0.2791,-0.6198,0.1952
2025-05-24T06:10:46.980Z,0.0856,-0.3597,-0.9677,-0.0386,-0.0861,0.3517,0.355,-0.496,0.1373
2025-05-24T06:10:46.990Z,0.0513,-0.3558,-0.9281,0.2423,-0.1225,-0.0221,0.3689,-0.3583,0.0097
2025-05-24T06:10:47.000Z,0.0495,-0.3643,-0.9033,0.1914,-0.0922,-0.2343,0.3556,-0.2646,-0.0394
2025-05-24T06:10:47.010Z,0.0634,-0.3613,-0.8966,0.0604,-0.1396,-0.2841,0.3368,-0.1912,0.019
2025-05-24T06:10:47.020Z,0.0611,-0.3665,-0.8761,0.0795,-0.1183,-0.4911,0.2841,-0.089,0.0558
2025-05-24T06:10:47.029Z,0.0635,-0.371,-0.8543,0.0433,-0.0847,-0.6836,0.2134,0.0219,0.0722
2025-05-24T06:10:47.040Z,0.0753,-0.3817,-0.8439,-0.0803,-0.0003,-0.7669,0.1548,0.0376,0.0951
2025-05-24T06:10:47.050Z,0.0846,-0.3813,-0.8423,-0.1687,-0.0295,-0.7644,0.1094,-0.0191,0.1203
2025-05-24T06:10:47.060Z,0.0768,-0.3761,-0.8516,-0.1193,-0.0678,-0.6987,0.1093,-0.1662,0.1472
2025-05-24T06:10:47.070Z,0.0866,-0.4169,-0.7534,-0.3368,0.3608,-1.8292,0.1299,-0.879,0.1071
2025-05-24T06:10:47.079Z,0.0537,-0.4639,-0.7847,0.0839,0.8067,-0.9617,0.1258,-1.1114,-0.0441
2025-05-24T06:10:47.090Z,-0.0839,-0.4559,-1.0208,1.3433,0.5504,0.9866,0.0704,-0.5837,-0.1893
2025-05-24T06:10:47.100Z,-0.0902,-0.3649,-0.9609,1.2607,-0.2605,0.3626,0.0562,-0.1015,-0.1924
2025-05-24T06:10:47.110Z,-0.0534,-0.4021,-0.9581,0.9471,0.2226,0.3454,-0.0038,0.1873,-0.184
2025-05-24T06:10:47.120Z,-0.0243,-0.4293,-0.9109,0.7037,0.4084,-0.1651,-0.1169,0.2698,-0.1899
2025-05-24T06:10:47.129Z,-0.0158,-0.4032,-0.8931,0.661,0.1323,-0.25,-0.2059,0.3325,-0.1685
2025-05-24T06:10:47.140Z,0.0202,-0.3708,-0.9394,0.2928,-0.1378,0.2299,-0.2344,0.3969,-0.0482
2025-05-24T06:10:47.150Z,0.0557,-0.3608,-0.9851,0.0435,-0.2015,0.6525,-0.1886,0.3998,0.0611
2025-05-24T06:10:47.160Z,0.0465,-0.359,-1.0019,0.2145,-0.225,0.7573,-0.1197,0.3323,0.108
2025-05-24T06:10:47.169Z,-0.0077,-0.3331,-0.9826,0.7041,-0.4525,0.5953,-0.0785,0.2209,0.0478
2025-05-24T06:10:47.179Z,0.0517,-0.37,-0.9996,0.0444,-0.0306,0.7568,-0.0141,0.1982,0.0014
2025-05-24T06:10:47.190Z,0.1086,-0.4048,-0.9793,-0.4219,0.2659,0.5217,0.0455,0.1639,-0.0489
2025-05-24T06:10:47.200Z,0.1073,-0.4089,-0.9535,-0.3537,0.2521,0.2911,0.089,0.0217,-0.1118
2025-05-24T06:10:47.210Z,0.074,-0.3856,-0.9386,-0.0458,0.0056,0.1585,0.1333,-0.1816,-0.1662
2025-05-24T06:10:47.220Z,0.0745,-0.3714,-0.9463,-0.1259,-0.1322,0.275,0.1822,-0.2952,-0.1624
2025-05-24T06:10:47.229Z,0.0869,-0.3674,-0.9547,-0.2396,-0.1949,0.332,0.2126,-0.3085,-0.1256
2025-05-24T06:10:47.240Z,0.0818,-0.3633,-0.9404,-0.2283,-0.2312,0.182,0.2032,-0.2887,-0.0815
2025-05-24T06:10:47.250Z,0.0873,-0.3745,-0.9288,-0.2918,-0.1311,0.0888,0.1604,-0.226,-0.0565
2025-05-24T06:10:47.260Z,0.082,-0.3784,-0.9301,-0.2492,-0.1208,0.1242,0.1246,-0.1651,-0.0376
2025-05-24T06:10:47.270Z,0.0816,-0.3776,-0.9379,-0.2479,-0.1403,0.2053,0.1089,-0.1441,-0.0194
2025-05-24T06:10:47.279Z,0.0724,-0.3776,-0.9555,-0.1679,-0.1527,0.4034,0.1279,-0.1533,-0.0008
2025-05-24T06:10:47.290Z,0.067,-0.3767,-0.9801,-0.1433,-0.1768,0.6341,0.1928,-0.1508,0.0163
2025-05-24T06:10:47.300Z,0.0652,-0.38,-0.9767,-0.1438,-0.1603,0.5717,0.2452,-0.1565,0.0222
2025-05-24T06:10:47.310Z,0.0674,-0.3906,-0.9484,-0.2011,-0.0662,0.2824,0.2679,-0.1954,0.0258
2025-05-24T06:10:47.320Z,0.0797,-0.4052,-0.911,-0.3394,0.0506,-0.0665,0.2509,-0.2487,0.032
2025-05-24T06:10:47.329Z,0.0791,-0.4198,-0.8941,-0.3383,0.1597,-0.1995,0.2171,-0.2939,0.0398
2025-05-24T06:10:47.340Z,0.0658,-0.4265,-0.8942,-0.2255,0.2095,-0.1714,0.1844,-0.3195,0.0417
2025-05-24T06:10:47.350Z,0.0468,-0.4254,-0.9095,-0.067,0.1751,-0.0134,0.1684,-0.2957,0.0371
2025-05-24T06:10:47.359Z,0.0303,-0.4244,-0.9229,0.0704,0.1567,0.1197,0.1648,-0.2457,0.0251
2025-05-24T06:10:47.370Z,0.0178,-0.4249,-0.9287,0.1628,0.1438,0.1737,0.1597,-0.173,0.0134
2025-05-24T06:10:47.379Z,0.0128,-0.4241,-0.927,0.1955,0.1162,0.1524,0.1504,-0.1031,0.0044
2025-05-24T06:10:47.390Z,0.0149,-0.4213,-0.9207,0.1732,0.079,0.1013,0.138,-0.0455,-0.0073
2025-05-24T06:10:47.400Z,0.0163,-0.4183,-0.9055,0.1658,0.0387,-0.0699,0.1042,-0.0362,-0.0211
2025-05-24T06:10:47.410Z,-0.0049,-0.4047,-0.8799,0.3555,-0.1003,-0.2993,0.0471,-0.0604,-0.0537
2025-05-24T06:10:47.420Z,0.0449,-0.423,-0.8963,-0.1988,0.1183,-0.1042,0.0218,-0.0288,-0.0304
2025-05-24T06:10:47.429Z,0.0641,-0.4305,-0.894,-0.2905,0.1394,-0.183,-0.0024,0.0033,-0.0023
2025-05-24T06:10:47.440Z,0.039,-0.4138,-0.8795,-0.0505,-0.0124,-0.3006,-0.0224,-0.0298,-0.0078
2025-05-24T06:10:47.450Z,0.0374,-0.4131,-0.8902,-0.0591,-0.0095,-0.1664,-0.0105,-0.0779,-0.0174
2025-05-24T06:10:47.460Z,0.031,-0.4156,-0.8957,0.0151,0.0064,-0.1463,0.0083,-0.1213,-0.0298
2025-05-24T06:10:47.470Z,0.023,-0.4099,-0.8895,0.044,-0.0487,-0.1976,0.015,-0.1577,-0.0454
2025-05-24T06:10:47.479Z,0.0444,-0.4077,-0.8949,-0.1804,-0.0744,-0.1283,0.0178,-0.1627,-0.0347
2025-05-24T06:10:47.490Z,0.0414,-0.3976,-0.8958,-0.1336,-0.1921,-0.1407,0.0042,-0.1353,-0.0151
2025-05-24T06:10:47.500Z,0.0301,-0.3914,-0.8869,-0.0434,-0.2314,-0.2374,-0.0317,-0.1051,0.0107
2025-05-24T06:10:47.510Z,0.0285,-0.3938,-0.8863,-0.0424,-0.1944,-0.224,-0.0756,-0.0858,0.0317
2025-05-24T06:10:47.519Z,0.0279,-0.3896,-0.8897,-0.0427,-0.2258,-0.1914,-0.1064,-0.0891,0.0509
2025-05-24T06:10:47.529Z,0.0338,-0.3987,-0.9155,-0.1221,-0.1209,0.093,-0.0944,-0.0719,0.0811
2025-05-24T06:10:47.540Z,0.0219,-0.3992,-0.9354,0.0365,-0.1497,0.2385,-0.0576,-0.0612,0.1249
2025-05-24T06:10:47.550Z,-0.0219,-0.3735,-0.9288,0.4608,-0.4028,0.1519,-0.0183,-0.1071,0.131
2025-05-24T06:10:47.560Z,-0.0607,-0.3558,-0.9072,0.8265,-0.5632,-0.0672,-0.0031,-0.1414,0.105
2025-05-24T06:10:47.570Z,-0.0849,-0.3558,-0.8909,0.9921,-0.5287,-0.1906,-0.0029,-0.1627,0.0544
2025-05-24T06:10:47.579Z,-0.0698,-0.3807,-0.8947,0.8088,-0.2904,-0.1632,-0.0024,-0.2194,-0.0018
2025-05-24T06:10:47.592Z,-0.0642,-0.3867,-0.8893,0.7504,-0.2444,-0.2096,-0.0069,-0.3271,-0.0594
2025-05-24T06:10:47.600Z,-0.0847,-0.3819,-0.8996,0.9467,-0.3237,-0.1114,-0.0082,-0.3823,-0.1186
2025-05-24T06:10:47.610Z,-0.1062,-0.3532,-0.8878,1.1036,-0.6223,-0.2633,-0.0191,-0.4229,-0.1545
2025-05-24T06:10:47.620Z,-0.1181,-0.3228,-0.8589,1.177,-0.8833,-0.5484,-0.0497,-0.5026,-0.1852
2025-05-24T06:10:47.629Z,-0.1259,-0.316,-0.8326,1.1966,-0.9224,-0.8168,-0.0973,-0.6154,-0.2277
2025-05-24T06:10:47.643Z,-0.1324,-0.3167,-0.7972,1.2145,-0.9043,-1.1715,-0.2264,-0.884,-0.35
2025-05-24T06:10:47.650Z,-0.1377,-0.3295,-0.7743,1.1814,-0.7261,-1.3825,-0.2264,-0.884,-0.35
2025-05-24T06:10:47.661Z,-0.1509,-0.3378,-0.7527,1.2742,-0.6698,-1.6259,-0.377,-1.1494,-0.4493
2025-05-24T06:10:47.671Z,-0.1818,-0.324,-0.7319,1.448,-0.7611,-1.8012,-0.4316,-1.0664,-0.4347
2025-05-24T06:10:47.679Z,-0.1283,-0.33,-0.7453,0.7087,-0.6126,-1.6449,-0.4316,-1.0664,-0.4347
2025-05-24T06:10:47.692Z,-0.0121,-0.3755,-0.781,-0.4568,-0.1035,-1.3072,-0.5037,-0.8902,-0.3071
2025-05-24T06:10:47.701Z,0.0373,-0.4266,-0.8244,-0.9399,0.4408,-0.8547,-0.492,-0.703,-0.2326
2025-05-24T06:10:47.711Z,0.0534,-0.468,-0.8865,-1.1481,0.8713,-0.2864,-0.437,-0.4637,-0.1464
2025-05-24T06:10:47.721Z,0.0946,-0.5071,-0.9471,-1.586,1.2881,0.3297,-0.342,-0.2515,-0.0564
2025-05-24T06:10:47.729Z,0.0911,-0.5321,-1.0048,-1.5064,1.5349,0.8363,-0.342,-0.2515,-0.0564
2025-05-24T06:10:47.741Z,0.0661,-0.5378,-1.0309,-1.2729,1.5775,1.0634,-0.1312,0.1528,0.0617
2025-05-24T06:10:47.750Z,0.0622,-0.5126,-1.0467,-1.2442,1.3101,1.2132,-0.075,0.2552,0.0337
2025-05-24T06:10:47.761Z,-0.0637,-0.4099,-0.9884,-0.8684,0.9367,1.1406,-0.119,0.1704,-0.0928
2025-05-24T06:10:47.771Z,-0.0637,-0.4099,-0.9884,0.16,0.2648,0.543,-0.2169,-0.0014,-0.2147
2025-05-24T06:10:47.780Z,-0.1183,-0.3503,-0.9559,0.542,-0.2268,0.3096,-0.2476,-0.0211,-0.2379
2025-05-24T06:10:47.792Z,-0.0542,-0.3565,-1.0047,-0.1409,-0.0875,0.8412,-0.2001,0.0522,-0.1863
2025-05-24T06:10:47.800Z,0.0127,-0.3816,-1.0646,-0.7259,0.1397,1.3914,-0.1289,0.0551,-0.1201
2025-05-24T06:10:47.810Z,0,-0.3764,-1.0808,-0.504,0.0732,1.4762,-0.0572,0.0943,-0.065
2025-05-24T06:10:47.820Z,-0.0127,-0.351,-1.079,-0.4398,-0.1758,1.4861,0.0118,0.1275,-0.0244
2025-05-24T06:10:47.830Z,-0.0088,-0.3424,-1.0814,-0.426,-0.2285,1.4912,0.071,0.1283,0.0243
2025-05-24T06:10:47.841Z,-0.0187,-0.3495,-1.0659,-0.3709,-0.1676,1.3315,0.1238,0.1897,0.0966
2025-05-24T06:10:47.850Z,0.0216,-0.3587,-1.0548,-0.7384,-0.0865,1.2237,0.1622,0.1854,0.1565
2025-05-24T06:10:47.861Z,-0.0234,-0.3707,-1.0017,-0.5031,-0.011,0.9714,0.1853,0.178,0.1766
2025-05-24T06:10:47.871Z,-0.0498,-0.3817,-0.9833,-0.2258,-0.0029,0.704,0.186,0.1977,0.1625
2025-05-24T06:10:47.880Z,-0.0498,-0.3817,-0.9833,0.0461,0.0907,0.5545,0.1615,0.2798,0.1413
2025-05-24T06:10:47.892Z,-0.0567,-0.3839,-0.9483,0.218,0.122,0.4668,0.1141,0.3861,0.1441
2025-05-24T06:10:47.900Z,-0.0502,-0.3782,-0.9194,0.1259,0.0663,0.1692,0.0414,0.4501,0.155
2025-05-24T06:10:47.911Z,-0.0561,-0.3751,-0.9068,0.1073,0.0151,-0.0779,-0.0307,0.5119,0.1563
2025-05-24T06:10:47.921Z,-0.06,-0.3561,-0.8807,0.2146,-0.0207,-0.212,-0.0832,0.5347,0.1635
2025-05-24T06:10:47.930Z,-0.0332,-0.2799,-0.7908,0.2749,-0.2295,-0.4934,-0.1091,0.2387,0.2645
2025-05-24T06:10:47.942Z,-0.0183,-0.2633,-0.7936,-0.0067,-1.0244,-1.451,-0.0618,-0.0041,0.3749
2025-05-24T06:10:47.950Z,-0.0038,-0.3199,-0.8563,-0.1768,-1.0453,-1.199,0.0571,-0.0636,0.4402
2025-05-24T06:10:47.960Z,-0.0038,-0.3199,-0.8563,-0.2646,-0.4159,-0.6451,0.1256,0.0308,0.3937
2025-05-24T06:10:47.970Z,-0.1167,-0.4136,-0.8758,0.3933,0.2196,-0.3861,0.1723,0.061,0.3071
2025-05-24T06:10:47.980Z,-0.1149,-0.395,-0.84,0.8061,0.3604,-0.5194,0.2468,0.0796,0.2051
2025-05-24T06:10:47.992Z,-0.1168,-0.3496,-0.7713,0.7703,0.0949,-0.887,0.3266,0.0713,0.112
2025-05-24T06:10:48.000Z,-0.1165,-0.3314,-0.6973,0.7937,-0.3662,-1.5783,0.3847,0.0036,0.0493
2025-05-24T06:10:48.010Z,-0.1122,-0.3123,-0.6296,0.7846,-0.5556,-2.2872,0.4025,-0.0399,-0.0003
2025-05-24T06:10:48.020Z,-0.1061,-0.286,-0.6143,0.7468,-0.8008,-2.9096,0.397,0.0641,-0.0165
2025-05-24T06:10:48.029Z,-0.1061,-0.286,-0.6143,0.6844,-1.0734,-2.9385,0.3545,0.328,0.0348
2025-05-24T06:10:48.041Z,-0.075,-0.2853,-0.5431,0.6613,-1.1023,-2.672,0.3124,0.2426,0.0954
2025-05-24T06:10:48.050Z,-0.0697,-0.2743,-0.472,0.4063,-1.1368,-3.8208,0.3134,0.1192,0.1058
2025-05-24T06:10:48.060Z,-0.071,-0.2849,-0.4559,0.3989,-1.2692,-4.3594,0.3073,-0.0389,0.1062
2025-05-24T06:10:48.070Z,-0.0532,-0.2899,-0.4191,0.3628,-1.1685,-4.5238,0.2688,-0.2183,0.1348
2025-05-24T06:10:48.080Z,-0.0444,-0.2518,-0.3806,0.169,-1.1843,-4.8797,0.1849,-0.344,0.2193
2025-05-24T06:10:48.092Z,-0.0516,-0.2079,-0.3247,0.0453,-1.6116,-5.273,0.0617,-0.4603,0.3481
2025-05-24T06:10:48.100Z,-0.0924,-0.2243,-0.2971,0.115,-1.9937,-5.8031,-0.0922,-0.5404,0.4319
2025-05-24T06:10:48.110Z,-0.087,-0.2606,-0.2697,0.4329,-1.7527,-6.0484,-0.2832,-0.6023,0.4816
2025-05-24T06:10:48.120Z,-0.0559,-0.2718,-0.2445,0.2196,-1.3927,-6.3367,-0.5069,-0.7449,0.5429
2025-05-24T06:10:48.129Z,-0.0697,-0.27,-0.2396,-0.1308,-1.2452,-6.5956,-0.7366,-0.9736,0.5961
2025-05-24T06:10:48.141Z,-0.1138,-0.2611,-0.2795,-0.0623,-1.2013,-6.6186,-0.9318,-1.1661,0.6032
2025-05-24T06:10:48.150Z,-0.1719,-0.2069,-0.3398,0.2678,-1.2197,-6.1945,-1.0794,-1.3182,0.5717
2025-05-24T06:10:48.160Z,-0.1974,-0.1178,-0.3638,0.6728,-1.729,-5.6532,-1.1794,-1.4801,0.5743
2025-05-24T06:10:48.170Z,-0.2155,-0.056,-0.3604,0.7258,-2.4863,-5.4883,-1.2332,-1.7522,0.617
2025-05-24T06:10:48.180Z,-0.2349,-0.0497,-0.3581,0.7256,-2.903,-5.5622,-1.2456,-2.0975,0.6506
2025-05-24T06:10:48.191Z,-0.2456,-0.0573,-0.3391,0.6915,-2.7909,-5.5864,-1.2355,-2.4404,0.6586
2025-05-24T06:10:48.200Z,-0.2831,-0.0417,-0.3062,0.5367,-2.6242,-5.8035,-1.2525,-2.8398,0.6439
2025-05-24T06:10:48.210Z,-0.3775,-0.0194,-0.3088,0.7132,-2.6634,-6.0861,-1.3091,-3.2401,0.5784
2025-05-24T06:10:48.220Z,-0.431,0.0525,-0.3047,1.3264,-2.7705,-5.9891,-1.3775,-3.5789,0.5589
2025-05-24T06:10:48.230Z,-0.4379,0.1585,-0.308,1.4262,-3.4232,-5.9971,-1.427,-3.9004,0.6326
2025-05-24T06:10:48.241Z,-0.4421,0.2261,-0.3225,1.1023,-4.2865,-5.849,-1.4221,-4.3359,0.7635
2025-05-24T06:10:48.250Z,-0.4507,0.2803,-0.3335,0.7347,-4.7687,-5.5935,-1.3381,-4.9204,0.94
2025-05-24T06:10:48.260Z,-0.4867,0.3399,-0.336,0.3578,-5.1495,-5.3409,-1.1825,-5.5799,1.1575
2025-05-24T06:10:48.270Z,-0.5965,0.3474,-0.3186,0.2669,-5.5704,-5.0951,-1.0909,-6.4001,1.3705
2025-05-24T06:10:48.279Z,-0.7568,0.3018,-0.3168,0.8609,-5.3815,-5.0002,-1.2018,-7.2835,1.5314
2025-05-24T06:10:48.291Z,-0.9845,0.3517,-0.4569,1.8763,-4.8001,-4.5148,-1.3108,-7.8424,1.5934
2025-05-24T06:10:48.300Z,-1.2362,0.4719,-0.7147,3.5928,-5.2305,-2.4965,-1.2453,-7.9943,1.6518
2025-05-24T06:10:48.310Z,-1.3642,0.5783,-0.9731,5.3927,-6.2377,0.6052,-0.9636,-7.844,1.8171
2025-05-24T06:10:48.320Z,-1.4124,0.6313,-1.1648,5.9457,-7.036,3.6534,-0.4882,-7.4323,2.07
2025-05-24T06:10:48.329Z,-1.4116,0.6456,-1.2231,5.9384,-7.309,5.9413,0.1261,-6.8452,2.314
2025-05-24T06:10:48.341Z,-1.3745,0.6306,-1.146,5.4598,-7.2366,6.8818,0.6949,-6.3277,2.577
2025-05-24T06:10:48.350Z,-1.3732,0.5855,-0.9695,4.8073,-6.8618,6.5096,1.0273,-6.0283,2.8953
2025-05-24T06:10:48.360Z,-1.4389,0.5347,-0.7998,4.573,-6.1933,5.2606,1.1881,-5.7059,3.0969
